Entity,Year,Mental disorders prevalence (Percent),Share of deaths from suicide (Percent),Mental and substance use disorder deaths (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,Mental disorders burden (Percent),Suicide rate
India,2000,0.1422137368992303,0.0232157015295904,0.004031811464245127,0.03279672604449422,0.0026818452535926334,0.001435895695121798,0.14471955921201976,0.055609998699999996,Lower middle income,0.003833988306335666,0.0306340297111317,0.19100000000000003
India,2001,0.1423717281029672,0.022863898691281703,0.004160992996918886,0.033990437157645575,0.002748682018640206,0.0015671790033246842,0.1566177799884539,0.055760002139999994,Lower middle income,0.003929838013994057,0.031510044301334,0.187
India,2002,0.1427971744725734,0.0226375504389401,0.0042488434527089645,0.03605607699717542,0.0029057937464461205,0.0016115524763597895,0.15543685720281838,0.0553000021,Lower middle income,0.00402568772165245,0.0327624223928977,0.182
India,2003,0.1433207922202731,0.0222715390321957,0.004348216547034349,0.04255201953894669,0.003518740283059054,0.001790171871243022,0.14333821384286105,0.056430001259999994,Lower middle income,0.004600785967602799,0.0341517202261028,0.17300000000000001
India,2004,0.1437666351586235,0.0227811877691465,0.004557127372903303,0.04965644241992788,0.0041746417442896575,0.002101005404862995,0.14067044296772188,0.05629000187,Lower middle income,0.005463433336528324,0.0353520563529135,0.168
India,2005,0.1439714725987656,0.023053310677506104,0.0048952710823979674,0.05744595715940723,0.004879416743784202,0.002364775046261664,0.13198996586601405,0.05612999916,Lower middle income,0.00642193041311224,0.0360316923353033,0.17
India,2006,0.1435086212189267,0.0230138105957829,0.005165024175707606,0.0658408709704103,0.005623081578389074,0.0025568743802593785,0.12382360590803473,0.056009998320000004,Lower middle income,0.0071887280743793735,0.03648998787645832,0.171
India,2007,0.14238152879117622,0.0224395415409965,0.005466229582030451,0.08520243664940172,0.007416294127833137,0.003194791648061997,0.11770155045337963,0.05572000027,Lower middle income,0.008338924566280072,0.0365968556296386,0.167
India,2008,0.141012527933108,0.021947397535678103,0.005865676701968354,0.08395312266027698,0.0071750283787660254,0.0034001246330079664,0.11755214814488585,0.05414000034,Lower middle income,0.009201571935205597,0.036466968838857694,0.163
India,2009,0.1398402626131014,0.022014356494827105,0.006301854925650649,0.09396654235225825,0.00801213444230715,0.003442822610474004,0.11602201091626257,0.05544000149,Lower middle income,0.010351768427106297,0.0370326861251964,0.156
India,2010,0.1393041740962852,0.022518300352545803,0.006860238655523899,0.11733725746383884,0.010080675029036668,0.004134708932707016,0.10488564045014737,0.05546000004,Lower middle income,0.011310265503690213,0.0375819337260007,0.156
India,2011,0.13930073762467074,0.0226086777104338,0.007399877015048724,0.12766160507688032,0.010894326911606137,0.004486829021121016,0.10353956587550178,0.05426000118,Lower middle income,0.012652161410907697,0.038322062645082804,0.155
India,2012,0.1393719548596917,0.0224099809079166,0.00764210827995681,0.12798303731959795,0.010779234233866525,0.004521523979176735,0.10787438845363767,0.05414000034,Lower middle income,0.013802357902808395,0.0395057190950662,0.151
India,2013,0.1394570918199998,0.0214943935580406,0.008051045133654096,0.1300194751449201,0.010825589866323544,0.005248459033408168,0.12981131192307419,0.05423999786000001,Lower middle income,0.014185756733441962,0.0407386956586644,0.14400000000000002
India,2014,0.1394910262293706,0.0206238286771772,0.00856005219150008,0.14279343056847632,0.011831322929485685,0.005345346254603847,0.1230292111970282,0.0543599987,Lower middle income,0.01456915556407553,0.0425066902132388,0.135
India,2015,0.1394046941018506,0.020089589954951005,0.008907428684156837,0.14730748772873306,0.012088024644263897,0.005532100898426864,0.12178087060858822,0.054349999430000004,Lower middle income,0.014952554394709095,0.0435228884770346,0.129
India,2016,0.1391996118922335,0.0201384346578267,0.009808715244163557,0.16069769668952572,0.013115394640191394,0.00570294964402168,0.1170102923852572,0.05422999859,Lower middle income,0.01571935205597623,0.045114832040102,0.126
India,2017,0.1389493300320343,0.020191529958915704,0.01051060746206386,0.18567487272658395,0.015123319329099005,0.005394226959397137,0.0873323566820759,0.053579998020000005,Lower middle income,0.017061247963193714,0.04612449246560631,0.125
India,2018,0.13835812080244,0.0206748554346709,0.006083765813809501,0.18915110290708576,0.015254811528490383,0.005668805644703685,0.08815624563741412,0.05329999924,Lower middle income,0.018882392408703156,0.0463394340286532,0.129
India,2019,0.1373323744336348,0.0207894797280157,0.006083765813809501,0.20101328321077627,0.0160951375312134,0.0060217887096380394,0.09141439069836682,0.05269999981,Lower middle income,0.019936739192945464,0.0466904653398704,0.129
Indonesia,2000,0.1084908513170727,0.0053937438040117,0.0013247448487082112,0.01155180552113506,0.005408112174786101,0.0011542512985255387,0.030778355980001018,0.06079999924,Lower middle income,0.005175884213553149,0.0323334076477203,0.038
Indonesia,2001,0.1086021011130433,0.0053650251472373,0.001367369049165767,0.011231493739394223,0.005149688370876605,0.0013080437990550789,0.04464402630138807,0.06079999924,Lower middle income,0.006517780120770632,0.0328517359845734,0.037000000000000005
Indonesia,2002,0.10882848555411681,0.005357378185791801,0.00141113010211038,0.013697488291694584,0.0063791449100944085,0.0015260153990260593,0.03744424110132562,0.06599999905,Lower middle income,0.0071887280743793735,0.0334248892265644,0.036000000000000004
Indonesia,2003,0.1091001950793439,0.0053224947402326,0.0014534301315564922,0.016436385120655206,0.007718266466576919,0.002201829953835579,0.05142580378710117,0.06659999847,Lower middle income,0.00824307485862168,0.0340262184566606,0.036000000000000004
Indonesia,2004,0.10933177821899341,0.0047569482811881,0.001502276089423202,0.01798157083646447,0.00840302049601293,0.0022487973816038855,0.04472344577231949,0.07300000191,Lower middle income,0.00996836959647273,0.030984306634733103,0.035
Indonesia,2005,0.1093879991590113,0.0052267115071019,0.001548171380501947,0.020014647278856247,0.009317715931856653,0.0030865179381783115,0.06623126221678419,0.07940000057,Lower middle income,0.011310265503690213,0.0353730711721467,0.033
Indonesia,2006,0.1092167480701328,0.0051119819930461,0.001603307031596285,0.025526054766081295,0.011960126542075828,0.004151314259285731,0.07080416931590361,0.07550000191,Lower middle income,0.01284386082622448,0.0358150379680103,0.032
Indonesia,2007,0.1088544934425395,0.005040844448813501,0.001668464560803567,0.030263223718342048,0.014146809186124393,0.005350634688797466,0.08147743142497199,0.0806000042,Lower middle income,0.014952554394709095,0.0365878070156907,0.032
Indonesia,2008,0.1084214016565718,0.0049854355542586,0.0017429847877863062,0.03572631132594288,0.01663009338861862,0.005684674813971047,0.06709439432400585,0.07210000038,Lower middle income,0.018211444455094414,0.0371833455396423,0.031000000000000003
Indonesia,2009,0.1079986216732703,0.0049294819370331,0.0018206122322033912,0.03778172695905948,0.017393996776851942,0.006007261561341039,0.07100137986180569,0.06110000134,Lower middle income,0.020224288315920637,0.0377108931218538,0.03
Indonesia,2010,0.1076657671401969,0.0048557421206899,0.0018969952233480782,0.052873916143601415,0.024362822861952894,0.008392784180126353,0.07975536254628687,0.05610000134,Lower middle income,0.02386657720693952,0.038411616261193,0.028999999999999998
Indonesia,2011,0.10744401407973751,0.0048272055107294,0.001986878329897811,0.06252913846706401,0.02857661336937,0.010598753292638957,0.09012340901806598,0.051500000950000006,Lower middle income,0.02846736317454232,0.0391677816836629,0.028999999999999998
Indonesia,2012,0.1072771263956531,0.0047200660064956,0.002051741819367644,0.06427292589100993,0.028991871953661357,0.010472817573358712,0.08619889382802962,0.0446999979,Lower middle income,0.033930796511070636,0.0398271001681571,0.027999999999999997
Indonesia,2013,0.10713740515055059,0.004646410024063099,0.0021292239450885083,0.0638985518671388,0.028421879744418167,0.010099776109170205,0.08385303429280139,0.04340000153,Lower middle income,0.03536854212594651,0.040407999088244405,0.027000000000000003
Indonesia,2014,0.1069899602530966,0.0045577125600717,0.002204036742419722,0.062378296408063194,0.027351286535734595,0.010051205104174742,0.08881327835067837,0.04050000191,Lower middle income,0.034314195341704205,0.04102612140436072,0.026000000000000002
Indonesia,2015,0.1068618555270392,0.004520954976034099,0.0022769591345491768,0.06028016320020635,0.026056906422941922,0.009435413000341345,0.0867218376782955,0.04510000229,Lower middle income,0.03249305089619477,0.0415205010990623,0.026000000000000002
Indonesia,2016,0.1066419602203929,0.0045051083003071,0.002366422713760519,0.06525381944738157,0.027927321987595035,0.010471383919519777,0.09179692239453449,0.043000001909999995,Lower middle income,0.03220550177321959,0.0420970281679024,0.026000000000000002
Indonesia,2017,0.1064352284700025,0.0045034439037789,0.002436479890203443,0.07111824217110761,0.03015091073366509,0.010856570448380988,0.08567152957482699,0.03880000114,Lower middle income,0.03345154797277868,0.04245678696177651,0.026000000000000002
Indonesia,2018,0.1064726454692025,0.0044788731859119,0.001781798509994848,0.07298450998557926,0.030606385549261594,0.010877814652443571,0.0837606168006653,0.04400000095,Lower middle income,0.03642288891018882,0.0428944489597845,0.026000000000000002
Indonesia,2019,0.1067598500791958,0.0044853498703462,0.001781798509994848,0.07836412325040898,0.03255951537112784,0.01173583312796328,0.08571142025177145,0.03619999886,Lower middle income,0.038435732771015044,0.0436464417045878,0.026000000000000002
Iraq,2000,0.1476644191873979,0.0085968410218785,0.003680323495899694,0.003382472083832677,0.015751298663176146,0.015456797476537942,0.09623064868156689,0.08727000237,Upper middle income,0.014952554394709095,0.043467140124836004,0.053
Iraq,2001,0.14744456168937653,0.0088813131464162,0.003333618358073725,0.002528973482872748,0.011187971671993667,0.015456797476537942,0.09623064868156689,0.08807000159999999,Upper middle income,0.016198600594268187,0.0453166048949781,0.052000000000000005
Iraq,2002,0.1469984193543469,0.009105412251559801,0.003288201026783806,0.0023015216233007807,0.00978262548426797,0.015456797476537942,0.09623064868156689,0.08852000237,Upper middle income,0.013227259656858045,0.0469117429874284,0.052000000000000005
Iraq,2003,0.146427114544754,0.0084362774208862,0.003145014016382191,0.0015307225398756231,0.006012118196433596,0.002414100190941216,0.09025584094798478,0.08819000244,Upper middle income,0.007763826320329723,0.04354730458054021,0.052000000000000005
Iraq,2004,0.1458995553904261,0.0084362047374289,0.003085791549517456,0.0025605895045543565,0.01035906509007716,0.004982391409576866,0.1346982994864473,0.08607999802,Upper middle income,0.012748011118566088,0.044505236833781596,0.052000000000000005
Iraq,2005,0.1456475718440171,0.0079998601134834,0.0030428935880498632,0.003493862670453574,0.01411054973851369,0.005009614975554559,0.0853178581750684,0.08706000328,Upper middle income,0.013323109364516438,0.0453409390853272,0.051
Iraq,2006,0.1455755034707472,0.0073468966927228,0.003011067306042755,0.004557268152721585,0.018300082891937096,0.005387541216190639,0.060517621706018015,0.08652000427,Upper middle income,0.017061247963193714,0.043259302387865406,0.052000000000000005
Iraq,2007,0.1454739226534082,0.0074611192508336,0.0029705805646525157,0.006216734445373111,0.024852264122042663,0.009581982814271618,0.09623064868156689,0.08649999619000001,Upper middle income,0.02262053100738043,0.04244534294474691,0.05
Iraq,2008,0.1453882247942096,0.0084448199943219,0.0029274166840247864,0.009212353030401315,0.03661754629819266,0.013826826156072758,0.0925419151209664,0.08484000205999999,Upper middle income,0.03364324738809547,0.050236148706127505,0.049
Iraq,2009,0.14530279472696042,0.0093767869840969,0.002881731540243604,0.007814858077095642,0.030282423399723195,0.014279879246160828,0.13079394112492324,0.08392999649,Upper middle income,0.03949007955525735,0.0538371953758491,0.051
Iraq,2010,0.1451966017471503,0.0100851309179891,0.002824681797491695,0.009695761913076655,0.036784589130061475,0.014810037227444362,0.10271522835239946,0.08251000403999999,Upper middle income,0.043515767276909804,0.056385133854482,0.053
Iraq,2011,0.1456813091028614,0.0106610675077127,0.002784808297261148,0.013003432745382069,0.04801911636770638,0.016664116285436188,0.07977833297562884,0.08121999741,Upper middle income,0.04715805616792869,0.0588666227488851,0.055
Iraq,2012,0.1469977721706174,0.0111183778069098,0.002745996204910287,0.015262001959353535,0.054417109912495334,0.018201371831988753,0.0745081045717067,0.07960000038000001,Upper middle income,0.06009776670181156,0.06111582235332571,0.055999999999999994
Iraq,2013,0.1485730690789365,0.0110262400795354,0.0026916870828364407,0.01642700125997456,0.056363250128936705,0.01978252006787765,0.08124463833257176,0.09263999938999999,Upper middle income,0.06719064506853253,0.0596544301772101,0.057
Iraq,2014,0.1498523891887479,0.010020011519090799,0.0026804722299105773,0.015991281997623993,0.052811584315498476,0.01888827593930134,0.08005148933382855,0.10590000150000001,Upper middle income,0.0643151538387808,0.0555728507618711,0.055
Iraq,2015,0.15026242288437947,0.010463186833206402,0.00271613923811238,0.011674566026904996,0.037035771116735665,0.015456797476537942,0.0982132748562363,0.10725000380000001,Upper middle income,0.05520943161123358,0.0593790433794719,0.054000000000000006
Iraq,2016,0.1498387647464609,0.010333230644790302,0.002795361965976718,0.011662521071404468,0.03592172262644071,0.015750902152320667,0.11638563070306748,0.1081999969,Upper middle income,0.050800345058947566,0.05978781782895991,0.053
Iraq,2017,0.1493905446504981,0.0105611882304725,0.002890163670328016,0.013106235040002872,0.03944042125267085,0.021286637644843606,0.15292959421316712,0.1302000046,Upper middle income,0.04437841464583533,0.0620150125518175,0.052000000000000005
Iraq,2018,0.1492266813516939,0.011999451797371302,0.002908790177176401,0.01591782177483297,0.04696993698165174,0.023826249023293184,0.15564084065197967,0.129659996,Upper middle income,0.04600785967602799,0.0734766959656955,0.049
Iraq,2019,0.1491283072781156,0.011497607015751402,0.002908790177176401,0.016459144484246322,0.04749415608557818,0.025235249021100723,0.16778936015195953,0.1286299992,Upper middle income,0.05223809067382344,0.0745686047341706,0.047
Ireland,2000,0.1695848974424952,0.017440679803955902,0.10824978850446938,0.0070130281905778045,0.21221432712351695,0.15816440709512192,0.2423322879948106,0.043200001720000006,High income,0.2477714942969424,0.0807609679375446,0.121
Ireland,2001,0.16954753557934482,0.0180988498654293,0.08223997171827035,0.007653021494760033,0.22797780943477747,0.18440490112107352,0.2680476982646762,0.03680000067,High income,0.23023099779545672,0.0829394272599796,0.125
Ireland,2002,0.1695180831351927,0.0182325197883038,0.05620083529990905,0.009001006078653645,0.26377242076519297,0.22257742637371192,0.2825668028354602,0.0421999979,High income,0.2382823732387616,0.08487068840265109,0.115
Ireland,2003,0.1694542769881426,0.0181046305752439,0.02571411759680876,0.011527295437267703,0.3325457219102908,0.294597600184868,0.3000599524132684,0.04480000019,High income,0.2868781750215662,0.08681845096323232,0.113
Ireland,2004,0.1694575713270866,0.0186151345324784,0.02254092114288917,0.01360722115425166,0.385558942872252,0.3525957202643377,0.3111999589414803,0.04489999771,High income,0.36212019553340363,0.0882468798547646,0.111
Ireland,2005,0.1695384221530425,0.0190175068241757,0.03599717289211674,0.01483307549167478,0.41128446086216697,0.39871525787366086,0.33328002200323575,0.04340000153,High income,0.42729799674110996,0.08993608338268141,0.11
Ireland,2006,0.17038225555400272,0.0191496825962679,0.031194769992898143,0.01625494047122571,0.43876871181423943,0.4198924524111311,0.32652907088800814,0.04409999847,High income,0.459120099683696,0.09114094221646771,0.102
Ireland,2007,0.1723641596291909,0.019522348106579105,0.0243865248429324,0.018908892352383175,0.4959625295468374,0.4920076959315627,0.3416101760363876,0.049800000190000006,High income,0.48404102367487783,0.09296168142557751,0.10800000000000001
Ireland,2008,0.17466018638321892,0.020187546290869798,0.04520853926196604,0.01928480701009739,0.4956120235144202,0.5710780676631879,0.40970078244479263,0.06769999981,High income,0.48845011022716384,0.09416435850901561,0.114
Ireland,2009,0.1766448346705595,0.0210495897950108,0.047355297966441307,0.016553403263919075,0.4209963677336942,0.5573047983656693,0.48265121012927287,0.12609999659999999,High income,0.4490558803795649,0.0951560412197543,0.133
Ireland,2010,0.1775254509385189,0.020229312016888403,0.02924615062398272,0.015533293573359658,0.3928518728763923,0.5198610207786768,0.4826541485353362,0.1452999973,High income,0.4304610370938369,0.09763956936982847,0.11199999999999999
Ireland,2011,0.1776053907559766,0.0198921248295507,0.04859105209412001,0.016730786242307692,0.4213526290348778,0.5629207860092227,0.49156144217757053,0.1535000038,High income,0.40256877216524495,0.0970204286840745,0.11800000000000001
Ireland,2012,0.17744477552896482,0.0187359744691832,0.04386801688969509,0.015786867898170232,0.39585152153093767,0.5288400287562056,0.4902959082321677,0.1544999981,High income,0.3890539633854117,0.09720384974373021,0.11699999999999999
Ireland,2013,0.1772000732312193,0.0175088820561861,0.02577327603446277,0.016681976161006126,0.41614023993876303,0.5396377817367786,0.47172121321087085,0.1372999954,High income,0.41608358094507814,0.0973082568133885,0.105
Ireland,2014,0.1770379116464728,0.0167296765874937,0.04030303310428936,0.01813094229043325,0.4490521309719091,0.5397798170413272,0.4319265621441704,0.1185999966,High income,0.4441675452889869,0.0975353273817578,0.105
Ireland,2015,0.1770177041090137,0.0155505132855652,0.037843698362384964,0.02041458181876047,0.5009482344066083,0.4618793807907527,0.31605875879899153,0.09909999847,High income,0.4829866768906355,0.0973268548824988,0.087
Ireland,2016,0.177979710270164,0.014797566070868101,0.03777089373629108,0.02092915352235288,0.5078202612185057,0.47685752531346576,0.3217428303911649,0.08369999886,High income,0.49707658391641907,0.0981271260127097,0.094
Ireland,2017,0.1788389694781244,0.0143466872561947,0.03832739032494646,0.023485415212096163,0.5637607829080793,0.5073742352788466,0.30289557640575693,0.06710000038000001,High income,0.5153838780791719,0.09816526323522741,0.09300000000000001
Ireland,2018,0.1780141768833696,0.0139769417824141,0.03808554434366571,0.02695961455707751,0.6392954566053526,0.5554128581526514,0.29225295424262016,0.05739999771,High income,0.5796990319179527,0.0969299542214649,0.092
Ireland,2019,0.17609453542686063,0.013455541361018898,0.03808554434366571,0.027945620216655778,0.6536926175881579,0.5497742537884258,0.282808610103347,0.049499998090000004,High income,0.6085497939231286,0.0952930046766311,0.08900000000000001
Israel,2000,0.1447844392005703,0.015087074627821303,0.004970628546287147,0.009271317289305072,0.16954035642760362,0.15300618648353598,0.2882431056934943,0.11100000380000001,High income,0.18364803987347839,0.08699792123526731,0.068
Israel,2001,0.1446480119591359,0.0152272569687695,0.004899086561640645,0.009156470039183741,0.16350933206240123,0.15758119623910213,0.31051201265072637,0.1181000042,High income,0.18431898782708714,0.08669719416464342,0.063
Israel,2002,0.14433575525421,0.0144342785874088,0.005490301432503764,0.008479431493956278,0.1483223864461554,0.1417934380036838,0.3063816215673182,0.12890000340000002,High income,0.17789705741397488,0.0846522476549256,0.057999999999999996
Israel,2003,0.1440677175148028,0.014278046355179801,0.0084342201581631,0.008892531450337825,0.1527874515136752,0.1448700369047924,0.30316689045071854,0.1351000023,High income,0.17885555449055882,0.0877279585702612,0.064
Israel,2004,0.1437886565438975,0.0140216303219037,0.006159866474439806,0.009489457035724553,0.16022659379873228,0.15039292213618913,0.30024867202570904,0.1302999973,High income,0.19093261765551614,0.0892698818463896,0.061
Israel,2005,0.14361552100636382,0.0141855641877186,0.006820725760792147,0.009985681190821969,0.16568540698441994,0.15717098884302655,0.3056799806437213,0.1134000015,High income,0.2051183743889581,0.0910282172135295,0.066
Israel,2006,0.1441463740317104,0.0137049954584148,0.010694286838275118,0.01079017217215969,0.17594707830572565,0.16108063479332324,0.2946532957009662,0.1071000004,High income,0.21364899837055498,0.0908189154658256,0.055
Israel,2007,0.1455079994620628,0.0136650633561605,0.011587685855838031,0.012542082938187352,0.20102993211604694,0.18197216268729527,0.2933788718631127,0.09380000113999999,High income,0.2292725007188728,0.0932767239634175,0.052000000000000005
Israel,2008,0.1470932585834303,0.013614227347688801,0.006759652984105004,0.015171664793099561,0.23905166299602273,0.21694859616186327,0.2974982821747603,0.07699999809000001,High income,0.2501677369884022,0.093849321257863,0.051
Israel,2009,0.14835741052915782,0.013734053778764002,0.006306186156164836,0.014558282437116177,0.22391566440826713,0.20622338272691265,0.3029692814680249,0.09529999733000001,High income,0.26109460366145887,0.09571952147263019,0.059000000000000004
Israel,2010,0.1487465643467293,0.013869693518969,0.006717861982852522,0.016428191749762403,0.2481904753599714,0.22608352130459308,0.3004235722000733,0.08479999542,High income,0.28390683408415607,0.09877160937386331,0.066
Israel,2011,0.1482415249312376,0.0131790781351473,0.010801735050960699,0.018363718058362098,0.27243233311690207,0.24656696984835777,0.29906314293478065,0.07139999866,High income,0.3010639317550082,0.0985387658267058,0.055
Israel,2012,0.1472406989219042,0.0127731392520236,0.010387158462525093,0.018092216357922825,0.2634662892016048,0.24310769202793373,0.30556451752578456,0.06860000134,High income,0.3084443592447043,0.0984731232959183,0.06
Israel,2013,0.14615972125176518,0.0124473952835919,0.006962287909718831,0.020595746352945768,0.294476641651763,0.27102547722500175,0.3036263261918346,0.062100000380000006,High income,0.32857279785296656,0.0984117927455894,0.051
Israel,2014,0.1452241651026136,0.0116604779409534,0.006730419349283676,0.021770689744735835,0.30538729163324,0.2853377878587752,0.3070023119365328,0.05889999866,High income,0.34486724815489317,0.0925194802170808,0.05
Israel,2015,0.1446972007345221,0.0118291012953971,0.010155195705748528,0.02100968665505991,0.28888436427218755,0.2702252789699541,0.3047347888343517,0.0525,High income,0.3452506469855267,0.0972712248565587,0.045
Israel,2016,0.1446565072601111,0.011771495563675401,0.008928462882462199,0.022336452509205493,0.3012001779004117,0.2852297024671666,0.3086027803085375,0.04800000191,High income,0.34793443879996167,0.0972644545780853,0.05
Israel,2017,0.1447037025357343,0.0116066574581054,0.00877655459531039,0.02487520699618638,0.3290706779882112,0.3156288744874159,0.3146747987863001,0.0421999979,High income,0.3598198025496023,0.0969720921362267,0.05
Israel,2018,0.14472257638910102,0.0114128923053667,0.006891506835255488,0.0261612160823011,0.33950490289458524,0.33699440189506796,0.32735391912039247,0.04,High income,0.39106680724623794,0.09623401176804659,0.053
Israel,2019,0.1448335929831232,0.0113769060792254,0.006891506835255488,0.02786249601793991,0.3547824287660116,0.3498820784583332,0.3236446673705198,0.03799999952,High income,0.41244129205405927,0.0962697210680271,0.052000000000000005
Italy,2000,0.1466215548128502,0.0090390780409393,0.16938635975074917,0.08029621814726724,0.16206349979736984,0.15404962648288892,0.32914532331157886,0.1084000015,High income,0.0,0.0695996878533024,0.055
Italy,2001,0.1466209562875403,0.008842025347976,0.15434992387928081,0.08179063297506556,0.16500412182434976,0.160375939134001,0.338072437487052,0.09600000381,High income,0.2027221316974983,0.0699637574887282,0.054000000000000006
Italy,2002,0.1467193860634532,0.0085614018696748,0.13631534804737697,0.08940626617670877,0.18018088355418058,0.1782022755108628,0.34482585337509253,0.09210000038,High income,0.19869644397584588,0.0701202420561974,0.054000000000000006
Italy,2003,0.1468248055230913,0.0082442487000473,0.12010549529233362,0.11047443398097875,0.22185895247856519,0.2187936449713386,0.3430525767524288,0.08869999886,High income,0.22400076679766126,0.0699324450229361,0.053
Italy,2004,0.1468673435478755,0.0081603098110573,0.10530457884125198,0.12650542940645154,0.2525377359447349,0.25959930457628677,0.36041646883971,0.07869999886,High income,0.27144637208856515,0.0710995476212836,0.051
Italy,2005,0.14677104253996942,0.0079867043526342,0.09989470429276724,0.1301245183614945,0.25850933543616006,0.27094342340076916,0.36949358323996306,0.07730000019000001,High income,0.3109364516438225,0.0714236905139595,0.048
Italy,2006,0.1468274225414723,0.0078977836282585,0.10105644879890074,0.13652024967465382,0.27044324341015175,0.2866681689371735,0.3745804200138619,0.0678000021,High income,0.328189399022333,0.0718284947721862,0.047
Italy,2007,0.1472859686554514,0.0078152216752412,0.09489956740086913,0.15497634282677397,0.3055742154242298,0.31300634316722736,0.3588816130333034,0.06079999924,High income,0.3440046007859676,0.0720692799633362,0.047
Italy,2008,0.1479164110521447,0.0077871109288798,0.09455077494078347,0.16867117711563234,0.33045278746038037,0.3547191977666756,0.3795983830979642,0.0671999979,High income,0.3636537908559379,0.0723727107927443,0.049
Italy,2009,0.1485592314697627,0.0077587457718172,0.10127536821778105,0.15405406338525085,0.30036253679417746,0.3378577242380802,0.40146798850434345,0.0775,High income,0.3637496405635963,0.0726887266231701,0.049
Italy,2010,0.1490113319709278,0.0077596459941101,0.09956262241501801,0.14958412437595534,0.2907231155888746,0.3256882663987154,0.39960883073727643,0.08359999657,High income,0.36346209144062114,0.0734191189689702,0.048
Italy,2011,0.1494029457895011,0.0077112577518482,0.0902671538888197,0.16071100216362513,0.3118776248220113,0.343357435905406,0.3921994406305674,0.08359999657,High income,0.3636537908559379,0.0734508510930921,0.051
Italy,2012,0.1499598779990905,0.0076420284845655,0.08832078028243277,0.14614290860097834,0.2827588085897129,0.3123723064147826,0.39269012676664433,0.10649999619999999,High income,0.346784242308061,0.0735070832130083,0.054000000000000006
Italy,2013,0.1505323506049119,0.0076120307153414,0.10013346704748788,0.14999169205626398,0.2868744791695664,0.31875152354703423,0.3922676678396982,0.12149999619999999,High income,0.3405540113102655,0.074010436863828,0.053
Italy,2014,0.1509832046302277,0.0074329090812362,0.10007823065690596,0.15139857087025027,0.2869201222642066,0.31926166294731945,0.3970969859856208,0.1268000031,High income,0.3342279306048117,0.0742336417490509,0.05
Italy,2015,0.1512036922297428,0.0072192807112176,0.10580836084997784,0.12861329661904428,0.24383948634577798,0.2707528139999031,0.39652114090446267,0.1189999962,High income,0.31592063644205887,0.073273986253952,0.048
Italy,2016,0.1506866019991359,0.007035841628188701,0.1062210261595642,0.1314445614497793,0.2496529048049654,0.27319154067934664,0.38965104204482204,0.1168999958,High income,0.30604811655324454,0.0735226259078447,0.044000000000000004
Italy,2017,0.1501275418311624,0.006872183855330801,0.10900288196236202,0.13737810261001132,0.2613549890542624,0.28433940828808335,0.3871658904694116,0.11210000040000001,High income,0.30029713409374104,0.0729435335361478,0.048
Italy,2018,0.1501531246266366,0.006765535520806001,0.1011659085083409,0.1464909517918948,0.2792841561159013,0.3036971154997843,0.38702769347765925,0.1060999966,High income,0.32406786159302214,0.07209466352111779,0.044000000000000004
Italy,2019,0.1503392901278635,0.0067182060573493,0.1011659085083409,0.14071007343975095,0.27134888451078976,0.2940470277103758,0.38668695743538967,0.09949999809,High income,0.33374868206651975,0.0714909335096507,0.043
Jamaica,2000,0.13703409946262,0.0040680217388725,0.01299859099001594,0.0006261950515293876,0.026545943731402698,0.018967247512682455,0.22877737330536796,0.1553999996,Upper middle income,0.030671906450685328,0.0584813112204708,0.021
Jamaica,2001,0.1370963881608509,0.0039651664043395,0.011615136166579202,0.0006394762509117769,0.026914421738909948,0.01752712471228998,0.2032891038607571,0.1493000031,Upper middle income,0.030671906450685328,0.0589998997524802,0.02
Jamaica,2002,0.1372276037689599,0.0040191592250415,0.011201474420939564,0.0006761923628476713,0.02830272222804772,0.01691983863969195,0.18182228567440978,0.1418999958,Upper middle income,0.030767756158343717,0.0615959099070355,0.02
Jamaica,2003,0.13732298917633573,0.0039654461062069,0.010803588555179152,0.000655968927240663,0.027261247558742083,0.014447851787151392,0.15439111832861113,0.1172999954,Upper middle income,0.03258890060385316,0.0641631610482208,0.019
Jamaica,2004,0.1374129824027595,0.0037451000749257,0.01036310171353869,0.0007081007754739107,0.0293110461899391,0.01774209387326503,0.18489854668989664,0.1221000004,Upper middle income,0.03460174446467938,0.0658483800645658,0.017
Jamaica,2005,0.1374306139572443,0.0036888345125632,0.010819406957237833,0.000782975834592777,0.032303784054744517,0.018467493201242163,0.17139786535749993,0.1126000023,Upper middle income,0.03603949007955526,0.0678719346627104,0.016
Jamaica,2006,0.13747058822266842,0.0037722453885553,0.010023023121841137,0.0008310368164420271,0.034146434850077775,0.01803313637658676,0.1537509311886883,0.1031999969,Upper middle income,0.03881913160164861,0.067816565937428,0.016
Jamaica,2007,0.1374888225943984,0.003943545943261899,0.009734119363515505,0.0008919213738894212,0.03651321867441959,0.02449492546906277,0.21185561185194718,0.0975,Upper middle income,0.04102367487779162,0.0643659020810609,0.019
Jamaica,2008,0.1375439477171547,0.004521721060703899,0.00964254602579985,0.0009556342211335705,0.03897649015098079,0.027589017452497606,0.22704393722867622,0.10590000150000001,Upper middle income,0.04341991756925141,0.0610704054569887,0.023
Jamaica,2009,0.1376064363130761,0.0044342298188351,0.00978130921201589,0.0008443625572295115,0.0341778863304934,0.022174046018993764,0.20276669474086417,0.1135999966,Upper middle income,0.04111952458545001,0.0593535683964753,0.024
