Entity,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent),Deaths - Self-harm - Sex: Both - Age: All Ages (Percent),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent),Suicide rate
Lebanon,2008,17.09357922,0.51026668,1.209118378,29118916106,6111.327281,477.757019,7.81755829,7.671999931,Upper middle income,6060,8.01885449,3
Lebanon,2009,17.24217046,0.507035604,1.267369694,35399582929,7354.953605,515.3891602,7.00737476,6.349999905,Upper middle income,6870,8.118731234,3
Lebanon,2010,17.29615205,0.503793069,1.325379896,38443907042,7761.641489,577.359375,7.43862009,6.842999935,Upper middle income,7470,8.141649714,3
Lebanon,2011,17.2761539,0.515523877,1.391698377,39927125961,7675.30894,627.6422119,8.17742538,7.386000156,Upper middle income,7560,8.25755666,3.1
Lebanon,2012,17.24616714,0.538693573,1.452550532,44035991893,7952.151266,556.7399902,7.00111389,7.84800005,Upper middle income,7560,8.447754241,3
Lebanon,2013,17.22302694,0.551966056,1.530901547,46909335551,7933.23332,560.3695068,7.0635767,8.31400013,Upper middle income,7640,8.530247174,3
Lebanon,2014,17.20895336,0.546898957,1.60738931,48133414840,7687.759336,577.8790283,7.51670218,8.809000015,Upper middle income,7550,8.463978007,2.8
Lebanon,2015,17.1958795,0.540716131,1.683968457,50065946086,7663.920232,566.7996826,7.41442871,9.317000389,Upper middle income,7280,8.467313508,2.9
Lebanon,2016,17.16688897,0.537476312,1.768662578,51389318291,7653.73363,603.6184692,7.914958,9.782999992,Upper middle income,7220,8.467930262,2.8
Lebanon,2017,17.10958404,0.532456722,1.863293251,53324800959,7819.60467,606.8374023,7.7873559,10.27400017,Upper middle income,7470,8.427456283,3
Lebanon,2018,16.88125403,0.520826993,1.238244036,55276157552,8058.444337,695.0587769,8.67463875,10.79599953,Upper middle income,7710,8.219650765,2.5
Lebanon,2019,16.43875125,0.520113492,1.238244036,51953744507,7578.172368,663.0510864,8.64661503,11.35000038,Upper middle income,7420,8.261400243,2.8
Lesotho,2000,13.09363391,1.33299063,0.880898061,887295267.9,436.4881373,23.37423134,5.61176968,35.45700073,Lower middle income,580,1.76950562,42.6
Lesotho,2001,13.11563537,1.331381136,0.954319767,825706961.2,405.6057121,27.73780632,7.27745914,34.63499832,Lower middle income,640,1.69763363,40.4
Lesotho,2002,13.13432246,1.347848835,1.029428515,775780697.7,382.1896086,23.51197433,6.74524212,33.86000061,Lower middle income,590,1.624075954,42.6
Lesotho,2003,13.15497269,1.358326345,1.111526691,1157832935,573.6517781,31.49400139,6.04550838,32.95500183,Lower middle income,670,1.556804773,45.7
Lesotho,2004,13.16934383,1.385787206,1.170071834,1511236656,753.3759044,40.47373199,6.05738878,32.17599869,Lower middle income,810,1.505897539,47.1
Lesotho,2005,13.17948969,1.424679171,1.224295489,1682350935,842.812631,40.76879501,5.44926691,31.30999947,Lower middle income,1020,1.490428849,46.7
Lesotho,2006,13.19006014,1.499947043,1.2573661,1800105590,904.6061298,48.55776596,6.11966419,30.46199989,Lower middle income,1130,1.513413824,55.4
Lesotho,2007,13.19945287,1.615716796,1.27996993,1682016947,846.5423208,65.21094513,7.28075647,29.62299919,Lower middle income,1300,1.577543786,61.3
Lesotho,2008,13.2085926,1.76077777,1.321843298,1766825413,889.1342855,68.66407776,7.70154142,28.76000023,Lower middle income,1290,1.669721233,77.8
Lesotho,2009,13.21924036,1.881102358,1.328752496,1740830511,874.7298605,80.84660339,8.99738979,28.02499962,Lower middle income,1190,1.76221409,84.6
Lesotho,2010,13.22152541,1.9800216,1.353164658,2234731974,1119.843641,97.68080139,8.41961861,27.07900047,Lower middle income,1270,1.826855764,86.9
Lesotho,2011,13.22964089,2.002766659,1.396180358,2579421686,1287.269536,125.7211609,9.56151676,26.24399948,Lower middle income,1360,1.839483986,91.1
Lesotho,2012,13.2486862,2.008623128,1.465588222,2477702253,1229.636232,117.2889404,9.25281525,25.36899948,Lower middle income,1500,1.825961673,102
Lesotho,2013,13.2669887,2.027976954,1.531130228,2367113170,1166.911756,115.7851791,9.5466814,24.57999992,Lower middle income,1460,1.828911217,111.4
Lesotho,2014,13.27894883,2.049022718,1.576992819,2441053176,1194.575627,113.3366242,9.17449284,24.22100067,Lower middle income,1350,1.840975305,116.2
Lesotho,2015,13.29150171,2.091027734,1.607086202,2359759799,1146.064688,104.1573792,8.99539375,23.8409996,Lower middle income,1310,1.893593413,114.5
Lesotho,2016,13.29621647,2.15555361,1.565703078,2114323794,1018.931093,89.53188324,8.75972462,23.47500038,Lower middle income,1270,2.00217861,107.1
Lesotho,2017,13.30227714,2.22583255,1.502377681,2306843529,1102.94441,110.8682709,10.08778667,23.20000076,Lower middle income,1190,2.113824144,96.3
Lesotho,2018,13.30323093,2.261046619,1.325297897,2514146888,1192.48432,124.6897278,10.90125179,22.81299973,Lower middle income,1230,2.185686192,93.1
Lesotho,2019,13.30644113,2.260052355,1.325297897,2366213069,1113.37214,124.193634,11.26946354,22.44000053,Lower middle income,1290,2.229790449,87.5
Liberia,2000,12.83508574,0.424366203,0.166608519,874000000,306.8338642,13.01916981,4.29219103,2.079999924,Low income,490,1.42165133,8.8
Liberia,2001,12.8448777,0.426059344,0.171260074,906000000,306.7102516,10.75422287,3.49858928,2.128000021,Low income,490,1.495861019,8.4
Liberia,2002,12.8623825,0.418767628,0.178573235,927000000,306.4739396,9.05239582,2.89440227,2.14199996,Low income,250,1.526485153,8.4
Liberia,2003,12.87581653,0.425690039,0.181317091,748000000,243.0895775,8.48155403,3.65521455,2.181999922,Low income,180,1.589289087,8.3
Liberia,2004,12.8835046,0.489328171,0.186186882,897000000,286.0647253,26.17549706,9.17063904,2.174000025,Low income,210,1.868938004,8.5
Liberia,2005,12.87150232,0.517048928,0.190640676,949000000,294.8932201,28.4993782,9.68472099,2.186000109,Low income,250,2.010248596,8.3
Liberia,2006,12.85442662,0.548212515,0.197563864,1119000000,336.1156743,28.30880356,8.4906292,2.198999882,Low income,290,2.146764136,8.5
Liberia,2007,12.84656374,0.578529397,0.200847317,1373000000,396.6017613,41.98614502,10.79883385,2.213000059,Low income,330,2.274403999,8.7
Liberia,2008,12.84016033,0.598083882,0.20736925,1726000000,478.3995401,41.89510345,9.01321793,2.23300004,Low income,390,2.371786535,8.6
Liberia,2009,12.83363632,0.634242408,0.21754015,1768000000,470.9481214,44.32735443,9.40705395,2.253000021,Low income,430,2.474413439,8.6
Liberia,2010,12.82338467,0.668726062,0.227662272,1998000000,513.4455667,45.36038589,8.94644737,2.269999981,Low income,460,2.581641004,8.7
Liberia,2011,12.8120082,0.686620165,0.236300791,2398000000,596.8966353,54.93714142,9.4238615,2.217999935,Low income,520,2.670539761,8.8
Liberia,2012,12.79912096,0.723456391,0.25257067,2791614000,675.0101918,56.66407394,8.7670517,2.170000076,Low income,560,2.766064784,8.7
Liberia,2013,12.78258569,0.752459571,0.268382464,3177198100,747.8686601,59.36724091,8.28010082,2.118999958,Low income,630,2.882983355,8.5
Liberia,2014,12.77388028,0.625693809,0.275485006,3225652000,739.911935,65.25737,9.20679283,2.079999924,Low income,630,2.569976655,8.5
Liberia,2015,12.76352918,0.707748045,0.287134299,3227075700,721.5810505,73.450737,10.63758373,2.079999924,Low income,630,2.919565763,7.7
Liberia,2016,12.75690298,0.784221877,0.299178647,3398419600,740.914906,69.98904419,9.85343266,3.079999924,Low income,620,3.241689828,7.6
Liberia,2017,12.75567562,0.80659835,0.307619167,3390703400,721.085044,64.49087524,9.09297276,3.049000025,Low income,620,3.422782587,7.6
Liberia,2018,12.66956954,0.837817497,0.2124547,3422754800,710.2659984,61.22189713,9.03880787,3.029999971,Low income,610,3.545088196,7.4
Liberia,2019,12.48881055,0.868584568,0.2124547,3319596500,672.3404992,52.56287003,8.47005749,3.015000105,Low income,580,3.572300082,7.4
Libya,2000,14.84765714,1.122104026,1.249788067,38270206950,7142.771786,244.6750031,3.42542052,19.67200089,Upper middle income,7235,7.795227219,5.3
Libya,2001,14.85938331,1.157355807,1.160909025,34110064452,6266.489821,253.9099121,4.05162811,19.69599915,Upper middle income,7235,8.022102037,5.4
Libya,2002,14.86964821,1.178840057,1.102685414,20481889764,3703.042952,180.9859467,4.89009905,19.64900017,Upper middle income,5170,8.159704217,5.5
Libya,2003,14.87569885,1.204926158,1.085522374,26265625000,4673.145576,189.6885071,4.10041189,19.45700073,Upper middle income,5160,8.430255375,5.3
Libya,2004,14.88027413,1.187037342,1.136062195,33122307692,5800.588826,201.769455,3.49171281,19.51300049,Upper middle income,5140,8.807306897,4.7
Libya,2005,14.88047359,1.176203006,1.175420841,47334148578,8163.00937,212.0568085,2.59774685,19.39299965,Upper middle income,6860,9.0795116,4.6
Libya,2006,14.87720082,1.188023414,1.209168222,54961936663,9336.353498,234.7842255,2.51467609,19.41300011,Upper middle income,8600,9.211146701,4.5
Libya,2007,14.86973834,1.237722061,1.281018929,67516236338,11300.19323,275.479126,2.43791389,19.375,Upper middle income,10400,8.998045807,5.1
Libya,2008,14.85571373,1.306922689,1.436427717,87140405361,14382.59529,321.2136231,2.63571715,19.375,Upper middle income,12200,8.881982417,5.4
Libya,2009,14.85048815,1.348327213,1.697666428,63028320702,10275.26154,355.186615,4.28816032,19.37299919,Upper middle income,12090,8.775314356,5.7
Libya,2010,14.85295099,1.372329172,1.975457585,74773444901,12064.77291,399.019165,3.58541131,19.26799965,Upper middle income,12380,8.9205746,5.4
Libya,2011,14.88264409,1.055373127,2.14226322,34699395524,5554.180053,309.8786621,6.05012751,19.38699913,Upper middle income,4690,6.868907217,5
Libya,2012,14.93736561,1.318504245,2.242258467,81873662519,13025.27932,249.2924576,3.53856206,19.03000069,Upper middle income,11550,9.024920691,5.6
Libya,2013,15.01347544,1.310242209,2.354764324,65502870174,10363.80425,249.2924576,3.53856206,19.45400047,Upper middle income,10750,9.141315678,4.8
Libya,2014,15.09445819,1.062685185,2.490178022,41142722414,6466.908237,249.2924576,3.53856206,19.46299934,Upper middle income,7610,7.524154093,6.1
Libya,2015,15.16364585,1.052790532,2.616323673,27842131480,4337.919139,249.2924576,3.53856206,19.53100014,Upper middle income,5690,7.739804107,5.5
Libya,2016,15.2190079,1.007235066,2.677221963,26197143268,4035.196802,249.2924576,3.53856206,19.52799988,Upper middle income,4550,7.537332741,5
Libya,2017,15.26863355,1.095278785,2.854169081,37883243650,5756.699325,249.2924576,3.53856206,19.37100029,Upper middle income,5410,8.316294587,5.5
Libya,2018,15.32624796,1.087417309,1.567047073,52607888718,7877.12461,249.2924576,3.53856206,19.45499992,Upper middle income,6800,8.331446244,5.7
Libya,2019,15.39913128,1.094172293,1.567047073,52091152228,7685.948132,249.2924576,3.53856206,19.65500069,Upper middle income,7640,8.469634856,4.5
Lithuania,2000,13.82112154,4.292166817,0.422281985,11524776867,3293.229979,217.1761322,6.19950438,15.93000031,High income,930,5.157150568,45.8
Lithuania,2001,13.80132414,4.222380507,0.405314408,12237388002,3525.793632,218.8180237,6.01339579,16.84000015,High income,1000,4.976421703,42.1
Lithuania,2002,13.74889344,4.069405122,0.388537284,14259781159,4141.592702,254.3668823,6.14446115,13.01000023,High income,1110,4.997986143,42.3
Lithuania,2003,13.68547176,3.855586441,0.378047556,18781721376,5499.428989,338.8630676,6.18627787,12.86999989,High income,1360,4.931320052,40.2
Lithuania,2004,13.62004758,3.695317242,0.381373666,22627507452,6700.327192,366.9596863,5.5114994,10.68000031,High income,1740,4.866560941,38.1
Lithuania,2005,13.57399704,3.575685866,0.409628719,26097677572,7854.765279,438.9326782,5.64800453,8.319999695,High income,2200,4.617946635,36.9
Lithuania,2006,13.53558737,3.432005889,0.520503802,30183575104,9230.707981,536.0573731,5.84418154,5.78000021,High income,2550,4.478577327,29.7
Lithuania,2007,13.49517005,3.388514769,0.424639994,39697891352,12285.44705,704.2931519,5.7643218,4.25,High income,3070,4.34214794,29.9
Lithuania,2008,13.45693453,3.240969979,0.396550317,47797551588,14944.99665,936.5093384,6.29453754,5.829999924,High income,3670,4.473798428,32.6
Lithuania,2009,13.42094927,3.08903101,0.37190762,37388122046,11820.77616,864.7363892,7.36587334,13.78999996,High income,3610,4.794276169,33.1
Lithuania,2010,13.39854866,2.991061385,0.380260572,37128694028,11987.50841,805.2244873,6.81462288,17.80999947,High income,3640,4.786975335,31.3
Lithuania,2011,13.36977978,2.944767998,0.419737272,43535051482,14376.94786,925.4716187,6.4878149,15.39000034,High income,3860,4.835779545,31.8
Lithuania,2012,13.32823948,2.894302969,0.581263311,42927454291,14367.70942,896.9370728,6.2759347,13.35999966,High income,4090,4.850203279,29.2
Lithuania,2013,13.28594759,2.885466203,0.461262569,46523420074,15729.65247,958.9271851,6.12593651,11.77000046,High income,4440,4.798566988,34
Lithuania,2014,13.25579005,2.773127821,0.458003299,48533659592,16551.0182,1021.232971,6.19332647,10.69999981,High income,4660,4.890437957,29.4
Lithuania,2015,13.24467955,2.647798233,0.622149911,41435533340,14263.96458,920.1997681,6.49043989,9.119999886,High income,5960,4.836890613,28.9
Lithuania,2016,13.27017467,2.550448716,0.418233235,43047309306,15008.31324,988.5279541,6.63746214,7.860000134,High income,8550,4.856137541,26.2
Lithuania,2017,13.29159877,2.367618136,0.42303112,47758736932,16885.40739,1083.303345,6.47513723,7.070000172,High income,15280,5.08261749,23.5
Lithuania,2018,13.27272192,2.280194251,0.418985254,53750911866,19186.18128,1249.031006,6.53385353,6.150000095,High income,17460,5.067311586,21.1
Lithuania,2019,13.24890355,2.223889895,0.418985254,54697379017,19575.76848,1369.979492,7.00600433,6.260000229,High income,19020,5.07218851,20.2
Luxembourg,2000,15.29637321,1.815208503,47.9591687,21230182989,48659.59888,2901.199951,5.90136147,2.349999905,High income,3370,7.013838658,13.4
Luxembourg,2001,15.26744827,1.802074815,49.16274308,21387533703,48440.14202,3109.201416,6.410923,1.809999943,High income,45690,7.129180922,13.5
Luxembourg,2002,15.23350051,1.7952297,50.88105898,23649833332,53005.73392,3600.867432,6.73847198,2.619999886,High income,42740,7.159880906,13.2
Luxembourg,2003,15.19737357,1.758301762,49.16965105,29667268248,65689.32145,4607.402832,6.97271538,3.680000067,High income,46110,7.233428269,12.9
Luxembourg,2004,15.15978264,1.746733714,46.79611492,35064843793,76544.91709,5610.353516,7.34548569,5.110000134,High income,62990,7.281121394,9.8
Luxembourg,2005,15.12797253,1.715430649,46.70709311,37672280120,80988.13762,5818.145996,7.18256855,4.489999771,High income,73920,7.348610665,10.9
Luxembourg,2006,15.09553447,1.71724779,47.87454844,42910146296,90788.80049,6070.73584,6.70838261,4.730000019,High income,71650,7.401358714,12.8
Luxembourg,2007,15.05043079,1.678226857,47.72870028,51587401416,107475.3203,6671.265137,6.23472404,4.070000172,High income,86280,7.497988018,11.2
Luxembourg,2008,15.00449512,1.656718815,46.50567484,58844277702,120422.1379,7578.749512,6.53840208,5.059999943,High income,88170,7.584286819,10.8
Luxembourg,2009,14.96363205,1.642076803,47.39667466,54467289898,109419.747,7670.59375,7.33979321,5.119999886,High income,71440,7.612649819,8.9
Luxembourg,2010,14.94357803,1.637033732,49.77037985,56213985987,110885.9914,7459.835449,7.03158236,4.360000134,High income,78460,7.66017848,9.6
Luxembourg,2011,14.93875005,1.656646101,50.80972315,61696281326,119025.0572,7174.739258,6.11205053,4.900000095,High income,76420,7.73018284,9.3
Luxembourg,2012,14.93413385,1.668781881,53.03359727,59776383527,112584.6763,6029.475098,5.58377266,5.139999866,High income,75500,7.815427149,9
Luxembourg,2013,14.92974235,1.660802591,54.95140638,65203276467,120000.1407,6356.644531,5.52774715,5.849999905,High income,75540,7.888319318,8.8
Luxembourg,2014,14.92678999,1.704929998,57.13262912,68804811898,123678.7021,6547.034668,5.43687868,5.849999905,High income,76500,7.970339436,10.1
Luxembourg,2015,14.92727744,1.737583325,59.29971275,60071584216,105462.0126,5421.932129,5.28378248,6.670000076,High income,72520,8.058599808,9.6
Luxembourg,2016,14.91104748,1.724956742,59.9401183,62216885436,106899.2935,5475.139648,5.19496346,6.289999962,High income,68720,8.17723881,7.6
Luxembourg,2017,14.89769739,1.714467024,61.80652109,65712180343,110193.2138,5713.118652,5.25779152,5.519999981,High income,66460,8.175322609,7.5
Luxembourg,2018,14.89859917,1.697252482,49.47001545,71285019397,117254.7404,6227.083984,5.28587103,5.590000153,High income,70930,8.166265232,8
Luxembourg,2019,14.90676863,1.668733966,49.47001545,70195715496,113218.7133,6220.741211,5.37075996,5.590000153,High income,71650,8.142960855,8.6
Madagascar,2000,12.86681393,0.646410468,0.299495954,4629247091,293.6071574,13.12315464,4.46962881,5.800000191,Low income,290,2.068530141,10.8
Madagascar,2001,12.86562445,0.655353552,0.297839878,5438332738,334.4416177,15.91025352,4.75725555,5.349999905,Low income,300,2.135507792,10.6
Madagascar,2002,12.85800739,0.671234898,0.295253788,5351701534,319.2163788,15.86859512,4.97110605,5.354000092,Low income,280,2.179005528,10.8
Madagascar,2003,12.85056329,0.691224765,0.295925055,6372498720,368.7972369,17.50807953,4.74734688,5.010000229,Low income,340,2.24451147,11
Madagascar,2004,12.84251648,0.699631263,0.29652219,5064732716,284.4877263,14.94954586,5.25489902,3.832999945,Low income,340,2.30759842,10.9
Madagascar,2005,12.84037374,0.710024632,0.292992252,5859269849,319.5374751,16.62431908,5.20261955,2.619999886,Low income,340,2.391241585,10.7
Madagascar,2006,12.84279626,0.713120172,0.292884586,6395712392,338.7511983,17.19594765,5.07627583,2.938999891,Low income,330,2.465237454,10.6
Madagascar,2007,12.85120609,0.720282658,0.294393367,8524620739,438.6555158,19.71443176,4.49428749,3.260999918,Low income,380,2.539353838,10.4
Madagascar,2008,12.86384935,0.741261709,0.299489723,10725137931,536.3514017,22.02349281,4.10616875,3.582000017,Low income,450,2.61105676,10.3
Madagascar,2009,12.87494893,0.756730879,0.305576325,9616879571,467.5397834,20.65012169,4.41676188,3.974999905,Low income,470,2.675013864,10.2
Madagascar,2010,12.88391973,0.76925228,0.310670924,9982711338,471.9592116,21.9508419,4.65100336,4.28000021,Low income,470,2.751010704,10.2
Madagascar,2011,12.89026611,0.78363303,0.31912964,11551819618,531.2654321,23.57985878,4.43843079,2.444000006,Low income,480,2.84062188,10.1
Madagascar,2012,12.90819793,0.796614136,0.325070869,11578974888,518.1528127,19.80637932,3.82249737,0.600000024,Low income,500,2.934997453,9.9
Madagascar,2013,12.92794377,0.810126983,0.331186253,12423555269,541.0659437,20.23029709,3.73896837,0.995000005,Low income,520,3.03036094,9.8
Madagascar,2014,12.95009001,0.825686655,0.340107195,12522957228,530.8610389,23.50832939,4.42833662,1.389999986,Low income,520,3.133475551,9.8
Madagascar,2015,12.96909541,0.844033237,0.350236876,11323020829,467.2354316,23.23208427,4.97224474,1.789999962,Low income,490,3.246738382,9.5
Madagascar,2016,12.99824229,0.865025825,0.359818841,11848613735,475.9555568,25.02086639,5.25697422,1.804999948,Low income,470,3.360884582,9.5
Madagascar,2017,13.02662777,0.886471158,0.368565676,13176313594,515.2933234,24.96243286,4.84431553,1.822999954,Low income,470,3.480571046,9.3
Madagascar,2018,13.03521734,0.907701692,0.302536139,13760033097,523.9459714,22.33701324,4.19787312,1.843000054,Low income,500,3.595151442,9.2
Madagascar,2019,13.03922305,0.925937611,0.302536139,14104664515,522.9895243,19.84997559,3.68728375,1.856999993,Low income,510,3.720762735,9.2
Malawi,2000,12.4766119,0.477902412,0.29790765,1743506531,156.3858168,7.47427797,2.7561748,5.788000107,Low income,160,1.086089219,19.2
Malawi,2001,12.47879923,0.476605675,0.28010344,1716502862,150.1489426,6.19080305,2.38508582,5.835000038,Low income,140,1.114883379,17.9
Malawi,2002,12.49054421,0.484549415,0.268930253,3495748398,298.4334104,11.26799107,3.77586961,5.813000202,Low income,170,1.155582829,16.5
Malawi,2003,12.50284815,0.498505054,0.284420166,3208837077,267.3990119,12.50175095,4.67483664,5.803999901,Low income,220,1.209530051,15.7
Malawi,2004,12.51238598,0.512352729,0.30819641,3476094499,282.5671076,16.20174026,5.73337364,5.818999767,Low income,300,1.263137912,15
Malawi,2005,12.51417812,0.524440876,0.310670404,3655909664,289.5552148,17.5325985,6.05505085,5.842999935,Low income,300,1.330636759,14.3
Malawi,2006,12.49358223,0.541763641,0.313456662,3998020177,308.1636182,21.31405258,6.91642094,5.848999977,Low income,310,1.412473778,14.8
Malawi,2007,12.45577978,0.567609419,0.319298453,4432937046,332.2590946,25.46150398,7.66315603,5.836999893,Low income,330,1.512734968,15.4
Malawi,2008,12.4194464,0.599035223,0.327228135,5321012192,387.6057212,33.32744598,8.59821701,5.861000061,Low income,370,1.631401556,15.2
Malawi,2009,12.38256039,0.641305769,0.338346523,6191127665,438.2118568,36.23827744,8.26966286,5.872000217,Low income,410,1.755686358,15.9
Malawi,2010,12.36727201,0.689416403,0.359101872,6959655571,478.6686885,34.66256714,7.24138308,5.894000053,Low income,450,1.889757637,16
Malawi,2011,12.3713719,0.736669298,0.375489862,8004000737,534.9510502,40.08781815,7.49375153,5.920000076,Low income,490,2.044422147,14.6
Malawi,2012,12.39334166,0.786035407,0.391308989,6028487929,391.5617052,33.20030212,8.47898579,5.952000141,Low income,460,2.225599646,13.7
Malawi,2013,12.42595209,0.831921108,0.404155034,5518880769,348.4298737,40.3452301,11.57910728,5.949999809,Low income,410,2.401630581,13
Malawi,2014,12.45806011,0.870466732,0.420929883,6047813437,371.2695217,36.05779648,9.71205044,5.897999763,Low income,370,2.559877587,12.8
Malawi,2015,12.47833518,0.898779668,0.441566503,6373212641,380.5969877,35.68380356,9.33334064,5.863999844,Low income,350,2.689358228,12.6
Malawi,2016,12.49199563,0.929878967,0.463431051,5433040160,315.7779871,34.72793579,10.87966633,5.816999912,Low income,340,2.814861363,12.2
Malawi,2017,12.5012306,0.967287946,0.481979742,8943543677,506.1372944,38.38741684,10.88755989,5.760000229,Low income,370,2.993558496,11.7
Malawi,2018,12.50145967,1.009097272,0.332787329,9880675786,544.5934354,37.43349457,9.82898998,5.757999897,Low income,430,3.17143266,11
Malawi,2019,12.49913299,1.034184288,0.332787329,11025357838,591.8463896,30.40028763,7.39341164,5.751999855,Low income,550,3.317237918,10.6
Malaysia,2000,11.59933995,1.156386307,0.204388442,93789736842,4043.662923,110.7465973,2.51463366,3,Upper middle income,3460,6.181009574,6.1
Malaysia,2001,11.65159587,1.123927647,0.210508538,92783947368,3913.429386,114.0321503,2.6753974,3.529999971,Upper middle income,3550,6.403335991,5.8
Malaysia,2002,11.76952744,1.104749657,0.219507502,1.01E+11,4165.726104,121.0818405,2.66876554,3.480000019,Upper middle income,3790,6.611719211,5.8
Malaysia,2003,11.90679001,1.137669553,0.232678399,1.10E+11,4461.847325,142.1013794,2.92417097,3.609999895,Upper middle income,4160,6.739481072,5.9
Malaysia,2004,12.01820484,1.147081219,0.242518659,1.25E+11,4952.213958,154.2668457,2.86016941,3.539999962,Upper middle income,4740,6.939438593,5.8
Malaysia,2005,12.06190964,1.132903029,0.250808481,1.44E+11,5587.02478,163.0950012,2.78692698,3.529999971,Upper middle income,5270,7.069829139,5.7
Malaysia,2006,12.05171446,1.107072659,0.259455016,1.63E+11,6209.126167,202.2008667,3.10897732,3.309999943,Upper middle income,5840,7.133561069,5.5
Malaysia,2007,12.03299262,1.077955671,0.269820845,1.94E+11,7243.456801,232.9589081,3.07041144,3.230000019,Upper middle income,6630,7.142174552,5.3
Malaysia,2008,12.00946599,1.064744801,0.285235522,2.31E+11,8474.587762,266.9122315,3.00692534,3.319999933,Upper middle income,7510,7.026755853,5.4
Malaysia,2009,11.98821078,1.044338308,0.301940193,2.02E+11,7292.494973,249.0953674,3.2610569,3.660000086,Upper middle income,7600,6.906304061,5.5
Malaysia,2010,11.97803628,1.02398093,0.307941485,2.55E+11,9040.568495,290.1766052,3.16474295,3.390000105,Upper middle income,8260,6.984123081,5.3
Malaysia,2011,12.00225934,1.011763553,0.315068197,2.98E+11,10399.37021,349.5854492,3.31451941,3.049999952,Upper middle income,9050,6.979467385,5.2
Malaysia,2012,12.06018642,1.00700657,0.331773064,3.14E+11,10817.43171,379.3654785,3.45786357,3.099999905,Upper middle income,10180,6.985694913,5.2
Malaysia,2013,12.12822875,1.006356724,0.345268353,3.23E+11,10970.1043,390.8279419,3.51275206,3.160000086,Upper middle income,10840,7.143928368,4.9
Malaysia,2014,12.19006214,1.003751606,0.370699537,3.38E+11,11319.06194,425.9501038,3.71036983,2.880000114,Upper middle income,11140,7.005555869,5.1
Malaysia,2015,12.21974092,1.010108295,0.377311748,3.01E+11,9955.242722,380.110321,3.81819606,3.099999905,Upper middle income,10680,6.942934359,5.2
Malaysia,2016,12.21660362,1.018036585,0.385527845,3.01E+11,9817.78709,361.8544617,3.68569684,3.440000057,Upper middle income,10150,6.914816973,5.4
Malaysia,2017,12.21149302,1.02318487,0.397334931,3.19E+11,10259.30481,380.0152283,3.70413661,3.410000086,Upper middle income,9950,6.875948751,5.6
Malaysia,2018,12.21703333,1.024486105,0.293587858,3.59E+11,11380.08209,426.4685974,3.74833083,3.299999952,Upper middle income,10650,6.872568514,5.6
Malaysia,2019,12.23016129,1.024442603,0.293587858,3.65E+11,11432.823,436.61203,3.82514191,3.25999999,Upper middle income,11230,6.779314516,5.8
Maldives,2000,11.66013692,1.096351931,0.063369099,624337145.3,2234.595861,221.9207306,7.73655844,1.970000029,Upper middle income,2070,5.03578637,5.3
Maldives,2001,11.63120756,1.067751005,0.064728805,870030468.6,3038.781417,230.1708679,8.21364975,2.996999979,Upper middle income,2240,5.275478806,5.1
Maldives,2002,11.61233102,1.07455797,0.067217666,897031250,3049.207981,247.301651,8.78440094,4.188000202,Upper middle income,2620,5.575291513,4.7
Maldives,2003,11.59805224,1.039440248,0.070334802,1052121055,3476.006273,235.6195221,6.77857542,5.394000053,Upper middle income,3400,5.852726267,4.6
Maldives,2004,11.58075152,0.904115157,0.073345366,1226829563,3941.431136,294.9519043,7.48356962,6.415999889,Upper middle income,3770,5.457650131,3.8
Maldives,2005,11.5498013,1.003127861,0.077421603,1163362438,3640.012132,321.3184204,8.82753468,7.201000214,Upper middle income,3460,6.30847959,3.8
Maldives,2006,11.50045921,1.002127126,0.088130071,1575200391,4809.93374,387.1233215,8.04819012,9.156000137,Upper middle income,4540,6.486768447,3.8
Maldives,2007,11.44471575,1.006765649,0.090380113,1868383461,5574.401981,462.9902344,8.30568123,9.868000031,Upper middle income,4480,6.659728984,3.6
Maldives,2008,11.38915936,1.01771404,0.089806935,2271646188,6614.23618,758.7109985,11.47104168,11.05599976,Upper middle income,5420,6.804612406,3.5
Maldives,2009,11.33317866,1.031207223,0.092139473,2345294875,6636.543871,669.8102417,10.0928812,11.69999981,Upper middle income,5460,6.920665026,3.3
Maldives,2010,11.28758384,1.047374981,0.094994648,2588176055,7076.739821,600.6443481,8.48759079,11.28800011,Upper middle income,5960,7.036746407,3.1
Maldives,2011,11.25359784,1.075079099,0.098349633,2774351760,7291.465967,577.6629639,7.92251587,10.47200012,Upper middle income,6600,7.147336344,2.9
Maldives,2012,11.22328665,1.112934127,0.100765202,2886170572,7265.723399,630.1425171,8.67304802,9.472000122,Upper middle income,6630,7.304130523,2.9
Maldives,2013,11.20013964,1.153189067,0.102724126,3295011382,7928.476443,645.0605469,8.13609314,8.727000237,Upper middle income,6800,7.433562173,2.8
Maldives,2014,11.17808917,1.198499515,0.10596986,3697351597,8499.307148,672.1196289,7.90784121,7.867000103,Upper middle income,7320,7.557244876,2.9
Maldives,2015,11.15595035,1.248609121,0.110478332,4109424800,9033.41027,785.0316162,8.6903019,6.928999901,Upper middle income,7650,7.671197289,3
