Entity,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent),Deaths - Self-harm - Sex: Both - Age: All Ages (Percent),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent),Suicide rate
Lithuania,2007,13.49517005,3.388514769,0.424639994,39697891352,12285.44705,12285.44705,5.7643218,4.25,High income,3070,4.34214794,29.9
Lithuania,2008,13.45693453,3.240969979,0.396550317,47797551588,14944.99665,14944.99665,6.29453754,5.829999924,High income,3670,4.473798428,32.6
Lithuania,2009,13.42094927,3.08903101,0.37190762,37388122046,11820.77616,11820.77616,7.36587334,13.78999996,High income,3610,4.794276169,33.1
Lithuania,2010,13.39854866,2.991061385,0.380260572,37128694028,11987.50841,11987.50841,6.81462288,17.80999947,High income,3640,4.786975335,31.3
Lithuania,2011,13.36977978,2.944767998,0.419737272,43535051482,14376.94786,14376.94786,6.4878149,15.39000034,High income,3860,4.835779545,31.8
Lithuania,2012,13.32823948,2.894302969,0.581263311,42927454291,14367.70942,14367.70942,6.2759347,13.35999966,High income,4090,4.850203279,29.2
Lithuania,2013,13.28594759,2.885466203,0.461262569,46523420074,15729.65247,15729.65247,6.12593651,11.77000046,High income,4440,4.798566988,34
Lithuania,2014,13.25579005,2.773127821,0.458003299,48533659592,16551.0182,16551.0182,6.19332647,10.69999981,High income,4660,4.890437957,29.4
Lithuania,2015,13.24467955,2.647798233,0.622149911,41435533340,14263.96458,14263.96458,6.49043989,9.119999886,High income,5960,4.836890613,28.9
Lithuania,2016,13.27017467,2.550448716,0.418233235,43047309306,15008.31324,15008.31324,6.63746214,7.860000134,High income,8550,4.856137541,26.2
Lithuania,2017,13.29159877,2.367618136,0.42303112,47758736932,16885.40739,16885.40739,6.47513723,7.070000172,High income,15280,5.08261749,23.5
Lithuania,2018,13.27272192,2.280194251,,53750911866,19186.18128,19186.18128,6.53385353,6.150000095,High income,17460,5.067311586,21.1
Lithuania,2019,13.24890355,2.223889895,,54697379017,19575.76848,19575.76848,7.00600433,6.260000229,High income,19020,5.07218851,20.2
Luxembourg,1990,15.41785725,1.984983522,51.17238615,12778792854,33465.47821,33465.47821,,,High income,780,6.315885991,
Luxembourg,1991,15.40569971,1.991890246,50.27803196,13834219728,35747.3378,35747.3378,,1.480000019,High income,880,6.341516697,
Luxembourg,1992,15.39765409,1.987019053,47.70670461,15518702635,39570.86157,39570.86157,,2.029999971,High income,970,6.409232106,
Luxembourg,1993,15.38913341,2.006935541,47.81182981,15925521222,40066.72425,40066.72425,,2.329999924,High income,1000,6.447994959,
Luxembourg,1994,15.37805378,2.028542899,47.92547931,17701798891,43933.23544,43933.23544,,3.480000019,High income,1030,6.543892503,
Luxembourg,1995,15.36980213,2.020123452,47.91507299,20853093870,51032.34964,51032.34964,,2.920000076,High income,1140,6.615438104,
Luxembourg,1996,15.35866178,2.02203476,48.99007536,20895314658,50444.35912,50444.35912,,3.289999962,High income,1200,6.675661084,
Luxembourg,1997,15.34557331,1.984726277,49.40164932,19563836265,46641.64088,46641.64088,,2.529999971,High income,1260,6.79295713,
Luxembourg,1998,15.33600517,1.905988524,50.07522494,20150053345,47445.38108,47445.38108,,2.75999999,High income,1170,6.882926457,
Luxembourg,1999,15.31910873,1.854032941,47.44486663,21899317599,50872.44927,50872.44927,,2.390000105,High income,1690,6.970555554,
Luxembourg,2000,15.29637321,1.815208503,47.9591687,21230182989,48659.59888,48659.59888,5.90136147,2.349999905,High income,3370,7.013838658,13.4
Luxembourg,2001,15.26744827,1.802074815,49.16274308,21387533703,48440.14202,48440.14202,6.410923,1.809999943,High income,45690,7.129180922,13.5
Luxembourg,2002,15.23350051,1.7952297,50.88105898,23649833332,53005.73392,53005.73392,6.73847198,2.619999886,High income,42740,7.159880906,13.2
Luxembourg,2003,15.19737357,1.758301762,49.16965105,29667268248,65689.32145,65689.32145,6.97271538,3.680000067,High income,46110,7.233428269,12.9
Luxembourg,2004,15.15978264,1.746733714,46.79611492,35064843793,76544.91709,76544.91709,7.34548569,5.110000134,High income,62990,7.281121394,9.8
Luxembourg,2005,15.12797253,1.715430649,46.70709311,37672280120,80988.13762,80988.13762,7.18256855,4.489999771,High income,73920,7.348610665,10.9
Luxembourg,2006,15.09553447,1.71724779,47.87454844,42910146296,90788.80049,90788.80049,6.70838261,4.730000019,High income,71650,7.401358714,12.8
Luxembourg,2007,15.05043079,1.678226857,47.72870028,51587401416,107475.3203,107475.3203,6.23472404,4.070000172,High income,86280,7.497988018,11.2
Luxembourg,2008,15.00449512,1.656718815,46.50567484,58844277702,120422.1379,120422.1379,6.53840208,5.059999943,High income,88170,7.584286819,10.8
Luxembourg,2009,14.96363205,1.642076803,47.39667466,54467289898,109419.747,109419.747,7.33979321,5.119999886,High income,71440,7.612649819,8.9
Luxembourg,2010,14.94357803,1.637033732,49.77037985,56213985987,110885.9914,110885.9914,7.03158236,4.360000134,High income,78460,7.66017848,9.6
Luxembourg,2011,14.93875005,1.656646101,50.80972315,61696281326,119025.0572,119025.0572,6.11205053,4.900000095,High income,76420,7.73018284,9.3
Luxembourg,2012,14.93413385,1.668781881,53.03359727,59776383527,112584.6763,112584.6763,5.58377266,5.139999866,High income,75500,7.815427149,9
Luxembourg,2013,14.92974235,1.660802591,54.95140638,65203276467,120000.1407,120000.1407,5.52774715,5.849999905,High income,75540,7.888319318,8.8
Luxembourg,2014,14.92678999,1.704929998,57.13262912,68804811898,123678.7021,123678.7021,5.43687868,5.849999905,High income,76500,7.970339436,10.1
Luxembourg,2015,14.92727744,1.737583325,59.29971275,60071584216,105462.0126,105462.0126,5.28378248,6.670000076,High income,72520,8.058599808,9.6
Luxembourg,2016,14.91104748,1.724956742,59.9401183,62216885436,106899.2935,106899.2935,5.19496346,6.289999962,High income,68720,8.17723881,7.6
Luxembourg,2017,14.89769739,1.714467024,61.80652109,65712180343,110193.2138,110193.2138,5.25779152,5.519999981,High income,66460,8.175322609,7.5
Luxembourg,2018,14.89859917,1.697252482,,71285019397,117254.7404,117254.7404,5.28587103,5.590000153,High income,70930,8.166265232,8
Luxembourg,2019,14.90676863,1.668733966,,70195715496,113218.7133,113218.7133,5.37075996,5.590000153,High income,,8.142960855,8.6
Madagascar,1990,12.82269015,0.615695799,0.29188106,3931334871,338.9477127,338.9477127,,,Low income,310,1.561592436,
Madagascar,1991,12.82524465,0.618412725,0.293025376,3254713056,272.5249191,272.5249191,,4.953999996,Low income,280,1.594943319,
Madagascar,1992,12.82554758,0.620859304,0.294010085,3714967007,301.9969866,301.9969866,,4.989999771,Low income,290,1.629331093,
Madagascar,1993,12.82981957,0.637239001,0.305427957,4063298919,320.5639901,320.5639901,,5.080999851,Low income,290,1.653452014,
Madagascar,1994,12.82999566,0.628944955,0.307830243,3522226903,269.5607119,269.5607119,,5.193999767,Low income,290,1.702969518,
Madagascar,1995,12.83423351,0.592332619,0.305100577,3838101052,284.8227287,284.8227287,,5.27699995,Low income,280,1.802720481,
Madagascar,1996,12.83817279,0.604462599,0.30315098,4931861239,354.7413311,354.7413311,,5.374000072,Low income,300,1.846461311,
Madagascar,1997,12.84677259,0.616805916,0.303191865,4262965282,297.1150598,297.1150598,,5.46600008,Low income,300,1.891683327,
Madagascar,1998,12.85686181,0.636627067,0.30445362,4401967499,297.2536718,297.2536718,,5.573999882,Low income,300,1.944142085,
Madagascar,1999,12.86311178,0.639029668,0.300038559,4277903780,279.9212866,279.9212866,,5.679999828,Low income,280,1.998472081,
Madagascar,2000,12.86681393,0.646410468,0.299495954,4629247091,293.6071574,293.6071574,4.46962881,5.800000191,Low income,290,2.068530141,10.8
Madagascar,2001,12.86562445,0.655353552,0.297839878,5438332738,334.4416177,334.4416177,4.75725555,5.349999905,Low income,300,2.135507792,10.6
Madagascar,2002,12.85800739,0.671234898,0.295253788,5351701534,319.2163788,319.2163788,4.97110605,5.354000092,Low income,280,2.179005528,10.8
Madagascar,2003,12.85056329,0.691224765,0.295925055,6372498720,368.7972369,368.7972369,4.74734688,5.010000229,Low income,340,2.24451147,11
Madagascar,2004,12.84251648,0.699631263,0.29652219,5064732716,284.4877263,284.4877263,5.25489902,3.832999945,Low income,340,2.30759842,10.9
Madagascar,2005,12.84037374,0.710024632,0.292992252,5859269849,319.5374751,319.5374751,5.20261955,2.619999886,Low income,340,2.391241585,10.7
Madagascar,2006,12.84279626,0.713120172,0.292884586,6395712392,338.7511983,338.7511983,5.07627583,2.938999891,Low income,330,2.465237454,10.6
Madagascar,2007,12.85120609,0.720282658,0.294393367,8524620739,438.6555158,438.6555158,4.49428749,3.260999918,Low income,380,2.539353838,10.4
Madagascar,2008,12.86384935,0.741261709,0.299489723,10725137931,536.3514017,536.3514017,4.10616875,3.582000017,Low income,450,2.61105676,10.3
Madagascar,2009,12.87494893,0.756730879,0.305576325,9616879571,467.5397834,467.5397834,4.41676188,3.974999905,Low income,470,2.675013864,10.2
Madagascar,2010,12.88391973,0.76925228,0.310670924,9982711338,471.9592116,471.9592116,4.65100336,4.28000021,Low income,470,2.751010704,10.2
Madagascar,2011,12.89026611,0.78363303,0.31912964,11551819618,531.2654321,531.2654321,4.43843079,2.444000006,Low income,480,2.84062188,10.1
Madagascar,2012,12.90819793,0.796614136,0.325070869,11578974888,518.1528127,518.1528127,3.82249737,0.600000024,Low income,500,2.934997453,9.9
Madagascar,2013,12.92794377,0.810126983,0.331186253,12423555269,541.0659437,541.0659437,3.73896837,0.995000005,Low income,520,3.03036094,9.8
Madagascar,2014,12.95009001,0.825686655,0.340107195,12522957228,530.8610389,530.8610389,4.42833662,1.389999986,Low income,520,3.133475551,9.8
Madagascar,2015,12.96909541,0.844033237,0.350236876,11323020829,467.2354316,467.2354316,4.97224474,1.789999962,Low income,490,3.246738382,9.5
Madagascar,2016,12.99824229,0.865025825,0.359818841,11848613735,475.9555568,475.9555568,5.25697422,1.804999948,Low income,470,3.360884582,9.5
Madagascar,2017,13.02662777,0.886471158,0.368565676,13176313594,515.2933234,515.2933234,4.84431553,1.822999954,Low income,470,3.480571046,9.3
Madagascar,2018,13.03521734,0.907701692,,13760033097,523.9459714,523.9459714,4.19787312,1.843000054,Low income,500,3.595151442,9.2
Madagascar,2019,13.03922305,0.925937611,,14104664515,522.9895243,522.9895243,3.68728375,1.856999993,Low income,510,3.720762735,9.2
Malawi,1990,12.49945078,0.448571497,0.189303133,1880771556,199.9863636,199.9863636,,,Low income,180,1.046049166,
Malawi,1991,12.5143393,0.446725336,0.195343593,2203545857,229.5273955,229.5273955,,5.611999989,Low income,210,1.04228584,
Malawi,1992,12.527709,0.447973348,0.207113916,1799517082,185.7858674,185.7858674,,5.709000111,Low income,200,1.037328493,
Malawi,1993,12.53916399,0.439545169,0.220742345,2070636936,213.2405252,213.2405252,,5.638000011,Low income,220,1.013965504,
Malawi,1994,12.54373328,0.439776275,0.235051198,1181802596,121.2640654,121.2640654,,5.756000042,Low income,160,0.99554369,
Malawi,1995,12.54819912,0.447678103,0.25016001,1397457932,141.9543474,141.9543474,,5.633999825,Low income,160,1.002601176,
Malawi,1996,12.54074072,0.455481692,0.262991025,2281034131,227.5849064,227.5849064,,5.698999882,Low income,170,1.018628866,
Malawi,1997,12.52401298,0.461433589,0.273201195,2663234934,259.4504941,259.4504941,,5.734000206,Low income,200,1.031887531,
Malawi,1998,12.50599333,0.470544109,0.282841926,1750584265,165.8952835,165.8952835,,5.750999928,Low income,200,1.040874649,
Malawi,1999,12.48654123,0.472543236,0.288830867,1775921718,163.6142015,163.6142015,,5.768000126,Low income,180,1.054865546,
Malawi,2000,12.4766119,0.477902412,0.29790765,1743506531,156.3858168,156.3858168,2.7561748,5.788000107,Low income,160,1.086089219,19.2
Malawi,2001,12.47879923,0.476605675,0.28010344,1716502862,150.1489426,150.1489426,2.38508582,5.835000038,Low income,140,1.114883379,17.9
Malawi,2002,12.49054421,0.484549415,0.268930253,3495748398,298.4334104,298.4334104,3.77586961,5.813000202,Low income,170,1.155582829,16.5
Malawi,2003,12.50284815,0.498505054,0.284420166,3208837077,267.3990119,267.3990119,4.67483664,5.803999901,Low income,220,1.209530051,15.7
Malawi,2004,12.51238598,0.512352729,0.30819641,3476094499,282.5671076,282.5671076,5.73337364,5.818999767,Low income,300,1.263137912,15
Malawi,2005,12.51417812,0.524440876,0.310670404,3655909664,289.5552148,289.5552148,6.05505085,5.842999935,Low income,300,1.330636759,14.3
Malawi,2006,12.49358223,0.541763641,0.313456662,3998020177,308.1636182,308.1636182,6.91642094,5.848999977,Low income,310,1.412473778,14.8
Malawi,2007,12.45577978,0.567609419,0.319298453,4432937046,332.2590946,332.2590946,7.66315603,5.836999893,Low income,330,1.512734968,15.4
Malawi,2008,12.4194464,0.599035223,0.327228135,5321012192,387.6057212,387.6057212,8.59821701,5.861000061,Low income,370,1.631401556,15.2
Malawi,2009,12.38256039,0.641305769,0.338346523,6191127665,438.2118568,438.2118568,8.26966286,5.872000217,Low income,410,1.755686358,15.9
Malawi,2010,12.36727201,0.689416403,0.359101872,6959655571,478.6686885,478.6686885,7.24138308,5.894000053,Low income,450,1.889757637,16
Malawi,2011,12.3713719,0.736669298,0.375489862,8004000737,534.9510502,534.9510502,7.49375153,5.920000076,Low income,490,2.044422147,14.6
Malawi,2012,12.39334166,0.786035407,0.391308989,6028487929,391.5617052,391.5617052,8.47898579,5.952000141,Low income,460,2.225599646,13.7
Malawi,2013,12.42595209,0.831921108,0.404155034,5518880769,348.4298737,348.4298737,11.57910728,5.949999809,Low income,410,2.401630581,13
Malawi,2014,12.45806011,0.870466732,0.420929883,6047813437,371.2695217,371.2695217,9.71205044,5.897999763,Low income,370,2.559877587,12.8
Malawi,2015,12.47833518,0.898779668,0.441566503,6373212641,380.5969877,380.5969877,9.33334064,5.863999844,Low income,350,2.689358228,12.6
Malawi,2016,12.49199563,0.929878967,0.463431051,5433040160,315.7779871,315.7779871,10.87966633,5.816999912,Low income,340,2.814861363,12.2
Malawi,2017,12.5012306,0.967287946,0.481979742,8943543677,506.1372944,506.1372944,10.88755989,5.760000229,Low income,370,2.993558496,11.7
Malawi,2018,12.50145967,1.009097272,,9880675786,544.5934354,544.5934354,9.82898998,5.757999897,Low income,430,3.17143266,11
Malawi,2019,12.49913299,1.034184288,,11025357838,591.8463896,591.8463896,7.39341164,5.751999855,Low income,550,3.317237918,10.6
Malaysia,1990,11.70152537,1.200148432,0.123229603,44024178343,2441.741991,2441.741991,,,Upper middle income,2400,5.365886097,
Malaysia,1991,11.68073105,1.187831967,0.126380598,49143148094,2653.526169,2653.526169,,3.651000023,Upper middle income,2560,5.475942372,
Malaysia,1992,11.66307317,1.175819868,0.131498089,59167550163,3113.645677,3113.645677,,3.710000038,Upper middle income,2880,5.587235171,
Malaysia,1993,11.64639739,1.145880186,0.137796465,66894837030,3433.162787,3433.162787,,4.110000134,Upper middle income,3230,5.64851437,
Malaysia,1994,11.62910355,1.116179916,0.14561257,74478356958,3728.110481,3728.110481,,3.654000044,Upper middle income,3600,5.721441051,
Malaysia,1995,11.61341773,1.138040217,0.157611885,88705342903,4329.707998,4329.707998,,3.150000095,Upper middle income,4050,5.692939721,
Malaysia,1996,11.60019969,1.174749805,0.166838556,1.00855E+11,4798.61177,4798.61177,,2.519999981,Upper middle income,4500,5.830797566,
Malaysia,1997,11.59132346,1.194935627,0.175098317,1.00005E+11,4637.865661,4637.865661,,2.450000048,Upper middle income,4620,5.897615532,
Malaysia,1998,11.58857638,1.190934405,0.181987303,72167498981,3263.334883,3263.334883,,3.200000048,Upper middle income,3640,6.042980057,
Malaysia,1999,11.59283889,1.185493521,0.194432408,79148421053,3492.670125,3492.670125,,3.430000067,Upper middle income,3380,5.819341842,
Malaysia,2000,11.59933995,1.156386307,0.204388442,93789736842,4043.662923,4043.662923,2.51463366,3,Upper middle income,3460,6.181009574,6.1
Malaysia,2001,11.65159587,1.123927647,0.210508538,92783947368,3913.429386,3913.429386,2.6753974,3.529999971,Upper middle income,3550,6.403335991,5.8
Malaysia,2002,11.76952744,1.104749657,0.219507502,1.00846E+11,4165.726104,4165.726104,2.66876554,3.480000019,Upper middle income,3790,6.611719211,5.8
Malaysia,2003,11.90679001,1.137669553,0.232678399,1.10202E+11,4461.847325,4461.847325,2.92417097,3.609999895,Upper middle income,4160,6.739481072,5.9
Malaysia,2004,12.01820484,1.147081219,0.242518659,1.24749E+11,4952.213958,4952.213958,2.86016941,3.539999962,Upper middle income,4740,6.939438593,5.8
Malaysia,2005,12.06190964,1.132903029,0.250808481,1.43534E+11,5587.02478,5587.02478,2.78692698,3.529999971,Upper middle income,5270,7.069829139,5.7
Malaysia,2006,12.05171446,1.107072659,0.259455016,1.62691E+11,6209.126167,6209.126167,3.10897732,3.309999943,Upper middle income,5840,7.133561069,5.5
Malaysia,2007,12.03299262,1.077955671,0.269820845,1.93548E+11,7243.456801,7243.456801,3.07041144,3.230000019,Upper middle income,6630,7.142174552,5.3
Malaysia,2008,12.00946599,1.064744801,0.285235522,2.30814E+11,8474.587762,8474.587762,3.00692534,3.319999933,Upper middle income,7510,7.026755853,5.4
Malaysia,2009,11.98821078,1.044338308,0.301940193,2.02258E+11,7292.494973,7292.494973,3.2610569,3.660000086,Upper middle income,7600,6.906304061,5.5
Malaysia,2010,11.97803628,1.02398093,0.307941485,2.55017E+11,9040.568495,9040.568495,3.16474295,3.390000105,Upper middle income,8260,6.984123081,5.3
Malaysia,2011,12.00225934,1.011763553,0.315068197,2.97952E+11,10399.37021,10399.37021,3.31451941,3.049999952,Upper middle income,9050,6.979467385,5.2
Malaysia,2012,12.06018642,1.00700657,0.331773064,3.14443E+11,10817.43171,10817.43171,3.45786357,3.099999905,Upper middle income,10180,6.985694913,5.2
Malaysia,2013,12.12822875,1.006356724,0.345268353,3.23277E+11,10970.1043,10970.1043,3.51275206,3.160000086,Upper middle income,10840,7.143928368,4.9
Malaysia,2014,12.19006214,1.003751606,0.370699537,3.38062E+11,11319.06194,11319.06194,3.71036983,2.880000114,Upper middle income,11140,7.005555869,5.1
Malaysia,2015,12.21974092,1.010108295,0.377311748,3.01355E+11,9955.242722,9955.242722,3.81819606,3.099999905,Upper middle income,10680,6.942934359,5.2
Malaysia,2016,12.21660362,1.018036585,0.385527845,3.01255E+11,9817.78709,9817.78709,3.68569684,3.440000057,Upper middle income,10150,6.914816973,5.4
Malaysia,2017,12.21149302,1.02318487,0.397334931,3.19112E+11,10259.30481,10259.30481,3.70413661,3.410000086,Upper middle income,9950,6.875948751,5.6
Malaysia,2018,12.21703333,1.024486105,,3.58792E+11,11380.08209,11380.08209,3.74833083,3.299999952,Upper middle income,10650,6.872568514,5.6
Malaysia,2019,12.23016129,1.024442603,,3.65276E+11,11432.823,11432.823,3.82514191,3.25999999,Upper middle income,11230,6.779314516,5.8
Maldives,1990,12.00007891,0.879275557,0.058181336,215043969.8,963.6356582,963.6356582,,,Upper middle income,,2.722193538,
Maldives,1991,11.98874048,0.863024297,0.05798049,244396761.9,1063.783279,1063.783279,,0.890999973,Upper middle income,,2.893716126,
Maldives,1992,11.97146373,0.872068832,0.057489836,284874919.6,1205.712591,1205.712591,,0.864000022,Upper middle income,,3.091087144,
Maldives,1993,11.95406323,0.884923339,0.058077704,322417837.2,1329.031959,1329.031959,,0.836000025,Upper middle income,,3.300529864,
Maldives,1994,11.93104404,0.919298735,0.058913499,356013395.7,1432.17689,1432.17689,,0.814999998,Upper middle income,,3.524418107,
Maldives,1995,11.90737223,0.961530816,0.057096813,398988955,1569.932617,1569.932617,,0.790000021,Upper middle income,,3.76180593,
Maldives,1996,11.87222403,0.968563439,0.058194732,450382328,1737.733635,1737.733635,,1.029000044,Upper middle income,,4.025810769,
Maldives,1997,11.81951001,0.967045634,0.060095397,508223602.4,1926.286035,1926.286035,,1.269000053,Upper middle income,1760,4.301974461,
Maldives,1998,11.76439432,0.996261033,0.061450399,540096397.6,2011.944337,2011.944337,,1.504999995,Upper middle income,1860,4.572299351,
Maldives,1999,11.71004118,1.108100197,0.061917355,589239753.6,2154.268226,2154.268226,,1.74000001,Upper middle income,1980,4.763279179,
Maldives,2000,11.66013692,1.096351931,0.063369099,624337145.3,2234.595861,2234.595861,7.73655844,1.970000029,Upper middle income,2070,5.03578637,5.3
Maldives,2001,11.63120756,1.067751005,0.064728805,870030468.6,3038.781417,3038.781417,8.21364975,2.996999979,Upper middle income,2240,5.275478806,5.1
Maldives,2002,11.61233102,1.07455797,0.067217666,897031250,3049.207981,3049.207981,8.78440094,4.188000202,Upper middle income,2620,5.575291513,4.7
Maldives,2003,11.59805224,1.039440248,0.070334802,1052121055,3476.006273,3476.006273,6.77857542,5.394000053,Upper middle income,3400,5.852726267,4.6
Maldives,2004,11.58075152,0.904115157,0.073345366,1226829563,3941.431136,3941.431136,7.48356962,6.415999889,Upper middle income,3770,5.457650131,3.8
Maldives,2005,11.5498013,1.003127861,0.077421603,1163362438,3640.012132,3640.012132,8.82753468,7.201000214,Upper middle income,3460,6.30847959,3.8
Maldives,2006,11.50045921,1.002127126,0.088130071,1575200391,4809.93374,4809.93374,8.04819012,9.156000137,Upper middle income,4540,6.486768447,3.8
Maldives,2007,11.44471575,1.006765649,0.090380113,1868383461,5574.401981,5574.401981,8.30568123,9.868000031,Upper middle income,4480,6.659728984,3.6
Maldives,2008,11.38915936,1.01771404,0.089806935,2271646188,6614.23618,6614.23618,11.47104168,11.05599976,Upper middle income,5420,6.804612406,3.5
Maldives,2009,11.33317866,1.031207223,0.092139473,2345294875,6636.543871,6636.543871,10.0928812,11.69999981,Upper middle income,5460,6.920665026,3.3
Maldives,2010,11.28758384,1.047374981,0.094994648,2588176055,7076.739821,7076.739821,8.48759079,11.28800011,Upper middle income,5960,7.036746407,3.1
Maldives,2011,11.25359784,1.075079099,0.098349633,2774351760,7291.465967,7291.465967,7.92251587,10.47200012,Upper middle income,6600,7.147336344,2.9
Maldives,2012,11.22328665,1.112934127,0.100765202,2886170572,7265.723399,7265.723399,8.67304802,9.472000122,Upper middle income,6630,7.304130523,2.9
Maldives,2013,11.20013964,1.153189067,0.102724126,3295011382,7928.476443,7928.476443,8.13609314,8.727000237,Upper middle income,6800,7.433562173,2.8
Maldives,2014,11.17808917,1.198499515,0.10596986,3697351597,8499.307148,8499.307148,7.90784121,7.867000103,Upper middle income,7320,7.557244876,2.9
Maldives,2015,11.15595035,1.248609121,0.110478332,4109424800,9033.41027,9033.41027,8.6903019,6.928999901,Upper middle income,7650,7.671197289,3
Maldives,2016,11.13403593,1.287864524,0.115530555,4379136462,9209.443564,9209.443564,10.28107738,6.119999886,Upper middle income,8070,7.72822333,3.2
Maldives,2017,11.1124955,1.321342784,0.119816276,4754175869,9577.346946,9577.346946,9.24117565,5.869999886,Upper middle income,8600,7.831424799,3.1
Maldives,2018,11.09207814,1.334799126,,5300962660,10279.07998,10279.07998,7.65245056,5.618999958,Upper middle income,9210,7.964382847,2.9
Maldives,2019,11.07296888,1.336141887,,5607762625,10561.61351,10561.61351,8.04001141,5.340000153,Upper middle income,9670,8.058781386,2.8
Mali,1990,10.62275495,0.295753879,0.183371897,2681959313,317.3948274,317.3948274,,,Low income,290,0.801467827,
Mali,1991,10.6123947,0.298247124,0.183839832,2724101611,315.4528143,315.4528143,,3.522000074,Low income,320,0.817571315,
Mali,1992,10.60036653,0.30299871,0.184581369,2830692639,319.8402047,319.8402047,,3.538000107,Low income,330,0.831394042,
Mali,1993,10.58949983,0.306623812,0.183011649,2818306754,310.1412016,310.1412016,,3.47300005,Low income,320,0.84774636,
Mali,1994,10.5788424,0.310777481,0.183177005,2081864106,223.0196004,223.0196004,,3.428999901,Low income,280,0.860715564,
Mali,1995,10.5661446,0.317738682,0.185769858,2706416623,282.3401438,282.3401438,,3.398000002,Low income,270,0.87770038,
Mali,1996,10.55084581,0.319686531,0.18650041,2780435257,282.6342119,282.6342119,,3.334000111,Low income,270,0.889863617,
Mali,1997,10.52856692,0.308370884,0.185658698,2697102922,267.1890164,267.1890164,,3.299999952,Low income,280,0.875691836,
Mali,1998,10.5014248,0.301880544,0.183237905,2920367497,281.8734093,281.8734093,,4.048999786,Low income,280,0.879357858,
Mali,1999,10.4773186,0.314589898,0.182401617,3440743432,323.2889034,323.2889034,,4.822999954,Low income,290,0.937428886,
Mali,2000,10.45721063,0.315792015,0.182411842,2961476518,270.542236,270.542236,5.46631575,5.626999855,Low income,280,0.954891433,8.8
Mali,2001,10.43426936,0.318901839,0.182253616,3468327017,307.7048595,307.7048595,4.51951408,6.302999973,Low income,300,0.980348819,8.7
Mali,2002,10.41122956,0.325703956,0.184482551,3908139487,336.4187392,336.4187392,4.99772739,7.164000034,Low income,290,1.004341202,8.7
Mali,2003,10.39026108,0.329400947,0.184341491,4714051055,393.4050091,393.4050091,5.05059528,7.897999763,Low income,350,1.033915281,8.6
Mali,2004,10.37505553,0.336401978,0.183781195,5454228771,440.9567771,440.9567771,5.21768284,8.75,Low income,400,1.069868407,8.6
Mali,2005,10.36333968,0.340919809,0.183570038,6247496491,489.0213369,489.0213369,5.19515705,9.68900013,Low income,460,1.099307605,8.8
Mali,2006,10.36001233,0.344971784,0.185879308,6905876385,523.0386031,523.0386031,5.45588827,10.69900036,Low income,500,1.127740617,8.7
Mali,2007,10.36628326,0.355513913,0.189117473,8156532186,597.4844576,597.4844576,5.25303316,11.71000004,Low income,530,1.161169617,8.7
Mali,2008,10.37599792,0.36138343,0.190584213,9838404005,697.0878685,697.0878685,5.04372358,10.49400043,Low income,610,1.194555552,8.9
Mali,2009,10.38910572,0.369697479,0.193512182,10232036863,701.7171134,701.7171134,5.22657919,9.286999702,Low income,660,1.230164948,8.9
Mali,2010,10.39927555,0.375281859,0.198164351,10689167195,710.2742494,710.2742494,4.67865038,8.069999695,Low income,700,1.265283191,8.7
Mali,2011,10.41161084,0.378377103,0.200850092,12995113407,837.605821,837.605821,4.01483822,6.900000095,Low income,730,1.303044645,8.7
Mali,2012,10.43122181,0.379513331,0.201861447,12442036265,778.6252695,778.6252695,3.7521615,6.650000095,Low income,730,1.336524074,8.7
Mali,2013,10.45531779,0.383679279,0.204867334,13242691430,805.0339796,805.0339796,3.96750712,6.349999905,Low income,780,1.358412333,8.8
Mali,2014,10.4760432,0.395081948,0.208266266,14364937997,848.279043,848.279043,4.48156309,6.380000114,Low income,810,1.402397966,8.7
Mali,2015,10.48950729,0.407192111,0.213431509,13104764334,751.4728866,751.4728866,4.11143351,7.730000019,Low income,800,1.442575561,8.5
Mali,2016,10.50699541,0.431822991,0.220261576,14026048691,780.7235695,780.7235695,3.77377391,7.570000172,Low income,780,1.492573007,8.3
Mali,2017,10.53014295,0.448709451,0.22265507,15365714371,830.0215153,830.0215153,3.67425632,7.409999847,Low income,770,1.540469203,8
Mali,2018,10.54673083,0.45706469,,17070866299,894.8047765,894.8047765,3.73249865,7.427999973,Low income,830,1.588024313,8
Mali,2019,10.57280915,0.468994882,,17280251194,879.0431873,879.0431873,3.89389849,7.441999912,Low income,870,1.652517266,8
Malta,1990,15.79470256,0.736875939,13.26048758,2547163582,7191.923603,7191.923603,,,High income,7600,7.395641117,
Malta,1991,15.77568452,0.754617141,13.33339877,2750041434,7558.277383,7558.277383,,6.146999836,High income,7940,7.430524946,
Malta,1992,15.75774645,0.775128759,13.15766916,3021910217,8220.245518,8220.245518,,6.164999962,High income,8720,7.453331365,
Malta,1993,15.73912746,0.77566584,13.32388758,2709178327,7296.310144,7296.310144,,6.183000088,High income,8570,7.534380775,
Malta,1994,15.72484981,0.794821824,13.63207968,2998570147,8000.518005,8000.518005,,6.202000141,High income,8600,7.605858677,
